,store_id,date,is_store_open,is_sale_period,town,n_cust_pred,revenue_pred
7863,801,2012-01-27,1,0,Rstonemond Hill,560.24347,5141.097
7864,802,2012-01-27,1,0,Yepthton Beach,667.22375,5891.1187
7865,803,2012-01-27,1,0,Dukem,929.17206,8155.508
7866,804,2012-01-27,1,0,Balntermou,635.904,5888.2583
7867,805,2012-01-27,1,0,Dukem,929.17206,8155.508
7868,806,2012-01-27,1,0,Ood,587.9646,5585.764
7869,807,2012-01-27,1,0,Ny Creek,587.9646,5141.097
7870,808,2012-01-27,1,0,Dukem,929.17206,8155.508
7871,809,2012-01-27,1,0,Dukem,929.17206,9636.276
7872,810,2012-01-27,1,0,Dukem,929.17206,8155.508
7873,811,2012-01-27,1,0,Balntermou,635.904,5185.92
7874,812,2012-01-27,1,0,Dukem,929.17206,8155.508
7875,813,2012-01-27,1,0,Dukem,929.17206,8155.508
7876,814,2012-01-27,1,0,Dukem,929.17206,9401.682
7877,815,2012-01-27,1,0,Yepthton Beach,667.22375,5891.1187
7878,816,2012-01-27,1,0,Psey Hill,327.56555,2681.828
7879,817,2012-01-27,1,0,Yepthton Beach,3217.0964,19240.506
7880,818,2012-01-27,1,0,Yepthton Beach,667.22375,5891.1187
7881,819,2012-01-27,1,0,Dukem,929.17206,8155.508
7882,820,2012-01-27,1,0,Dukem,1194.4583,14001.254
7883,821,2012-01-27,1,0,Yepthton Beach,667.22375,5891.1187
7884,822,2012-01-27,1,0,Balntermou,635.904,5888.2583
7885,823,2012-01-27,1,0,Psey Hill,327.56555,2681.828
7886,824,2012-01-27,1,0,Dukem,929.17206,8155.508
7887,825,2012-01-27,1,0,Dukem,929.17206,7544.4404
7888,826,2012-01-27,1,0,Dukem,929.17206,9184.058
7889,827,2012-01-27,1,0,Dukem,2362.3074,16597.66
7890,828,2012-01-27,1,0,Dukem,929.17206,8155.508
7891,829,2012-01-27,1,0,Dukem,929.17206,8155.508
7892,830,2012-01-27,1,0,Yepthton Beach,667.22375,5891.1187
7893,831,2012-01-27,1,0,Dukem,1653.4907,13116.153
7894,832,2012-01-27,1,0,Dukem,929.17206,8155.508
7895,833,2012-01-27,1,0,Dukem,929.17206,8155.508
7896,834,2012-01-27,1,0,Dukem,929.17206,8155.508
7897,835,2012-01-27,1,0,Dukem,929.17206,8155.508
7898,836,2012-01-27,1,0,Nalliwar,587.9646,5141.097
7899,837,2012-01-27,1,0,Dukem,869.3794,6254.1465
7900,838,2012-01-27,1,0,Dukem,929.17206,8155.508
7901,839,2012-01-27,1,0,Port Shep,587.9646,5141.097
7902,840,2012-01-27,1,0,Mount Trancesmi,716.1371,5507.3804
7903,841,2012-01-27,1,0,Dukem,835.6111,5438.314
7904,842,2012-01-27,1,0,Dukem,1456.9093,26472.754
7905,843,2012-01-27,1,0,Balntermou,736.6106,6655.005
7906,844,2012-01-27,1,0,Dukem,810.66003,6528.19
7907,845,2012-01-27,1,0,Yepthton Beach,593.80853,5891.1187
7908,846,2012-01-27,1,0,Yepthton Beach,667.22375,6955.9023
7909,847,2012-01-27,1,0,Yepthton Beach,755.81,5891.1187
7910,848,2012-01-27,1,0,Balntermou,635.904,5888.2583
7911,849,2012-01-27,1,0,Yepthton Beach,667.22375,5891.1187
7912,850,2012-01-27,1,0,Dukem,929.17206,8155.508
7913,851,2012-01-27,1,0,Dukem,929.17206,8155.508
7914,852,2012-01-27,1,0,Dukem,929.17206,7285.1577
7915,853,2012-01-27,1,0,Dukem,1188.5842,10083.476
7916,854,2012-01-27,1,0,Yepthton Beach,667.22375,5891.1187
7917,855,2012-01-27,1,0,Yepthton Beach,667.22375,5891.1187
7918,856,2012-01-27,1,0,Yepthton Beach,760.1687,5891.1187
7919,857,2012-01-27,1,0,Ny Creek,587.9646,5141.097
7920,858,2012-01-27,1,0,Mount Trancesmi,587.9646,4612.172
7921,859,2012-01-27,1,0,Dukem,929.17206,8155.508
7922,860,2012-01-27,1,0,Nalliwar,587.9646,5141.097
7923,861,2012-01-27,1,0,Balntermou,635.904,4994.956
7924,862,2012-01-27,1,0,Yepthton Beach,920.50507,5891.1187
7925,863,2012-01-27,1,0,Dukem,1074.1975,8155.508
7926,864,2012-01-27,1,0,Dukem,929.17206,7341.985
7927,865,2012-01-27,1,0,Dukem,929.17206,8155.508
7928,866,2012-01-27,1,0,Dukem,929.17206,8155.508
7929,867,2012-01-27,1,0,Balntermou,552.238,5526.3
7930,868,2012-01-27,1,0,Port Shep,587.9646,5928.679
7931,869,2012-01-27,1,0,Psey Hill,327.56555,2681.828
7932,870,2012-01-27,1,0,Port Shep,587.9646,5141.097
7933,871,2012-01-27,1,0,Yepthton Beach,667.22375,5891.1187
7934,872,2012-01-27,1,0,Dukem,929.17206,9357.856
7935,873,2012-01-27,1,0,Dukem,843.43494,6569.7837
7936,874,2012-01-27,1,0,Dukem,929.17206,7465.509
7937,875,2012-01-27,1,0,Yepthton Beach,667.22375,5891.1187
7938,876,2012-01-27,0,0,Yepthton Beach,74.82923,601.0588
7939,877,2012-01-27,1,0,Balntermou,635.904,5888.2583
7940,878,2012-01-27,1,0,Psey Hill,327.56555,2681.828
7941,879,2012-01-27,1,0,Dukem,711.20996,6448.6567
7942,880,2012-01-27,1,0,Dukem,929.17206,8155.508
7943,881,2012-01-27,1,0,Mount Trancesmi,587.9646,4612.172
7944,882,2012-01-27,1,0,Yepthton Beach,667.22375,5891.1187
7945,883,2012-01-27,1,0,Yepthton Beach,667.22375,5891.1187
7946,884,2012-01-27,1,0,Yepthton Beach,667.22375,5891.1187
7947,885,2012-01-27,1,0,Dukem,929.17206,8155.508
7948,886,2012-01-27,1,0,Dukem,929.17206,8155.508
7949,887,2012-01-27,1,0,Dukem,929.17206,8155.508
7950,888,2012-01-27,1,0,Dukem,929.17206,8155.508
7951,889,2012-01-27,1,0,Dukem,874.1084,6982.125
7952,890,2012-01-27,1,0,Yepthton Beach,667.22375,5891.1187
7953,891,2012-01-27,1,0,Mount Trancesmi,688.1796,5454.431
7954,892,2012-01-27,1,0,Balntermou,635.904,5888.2583
7955,893,2012-01-27,1,0,Dukem,929.17206,8155.508
7956,894,2012-01-27,1,0,Dukem,1240.868,8715.401
7957,895,2012-01-27,1,0,Yepthton Beach,667.22375,6697.2153
7958,896,2012-01-27,1,0,Psey Hill,327.56555,2681.828
7959,897,2012-01-27,1,0,Dukem,661.98694,6039.1
7960,898,2012-01-27,1,0,Yepthton Beach,667.22375,5891.1187
7961,899,2012-01-27,1,0,Dukem,929.17206,8155.508
7962,900,2012-01-27,1,0,Dukem,929.17206,8155.508
7963,901,2012-01-27,1,0,Dukem,929.17206,8155.508
7964,902,2012-01-27,1,0,Dukem,929.17206,8155.508
7965,903,2012-01-27,1,0,Balntermou,635.904,7895.2544
7966,904,2012-01-27,1,0,Psey Hill,327.56555,2681.828
7967,905,2012-01-27,1,0,Dukem,1328.4579,8155.508
7968,906,2012-01-27,1,0,Psey Hill,386.70758,2681.828
7969,907,2012-01-27,1,0,Yepthton Beach,667.22375,5891.1187
7970,908,2012-01-27,1,0,Balntermou,534.1023,5098.4224
7971,909,2012-01-27,1,0,Dukem,1146.4088,12736.017
7972,910,2012-01-27,1,0,Balntermou,635.904,5888.2583
7973,911,2012-01-27,1,0,Dukem,1010.56793,10116.351
7974,912,2012-01-27,1,0,Psey Hill,327.56555,2681.828
7975,913,2012-01-27,1,0,Psey Hill,327.56555,2681.828
7976,914,2012-01-27,1,0,Balntermou,773.0319,6594.3213
7977,915,2012-01-27,1,0,Gugam,587.9646,5141.097
7978,916,2012-01-27,1,0,Port Shep,587.9646,5141.097
7979,917,2012-01-27,1,0,Yepthton Beach,667.22375,5891.1187
7980,918,2012-01-27,1,0,Port Shep,587.9646,5141.097
7981,919,2012-01-27,1,0,Dukem,929.17206,8155.508
7982,920,2012-01-27,1,0,Yepthton Beach,667.22375,5891.1187
7983,921,2012-01-27,1,0,Yepthton Beach,927.9755,7014.6763
7984,922,2012-01-27,1,0,Yepthton Beach,667.22375,5891.1187
7985,923,2012-01-27,1,0,Psey Hill,327.56555,2681.828
7986,924,2012-01-27,1,0,Yepthton Beach,667.22375,5891.1187
7987,925,2012-01-27,1,0,Dukem,1360.8679,8155.508
7988,926,2012-01-27,1,0,Dukem,929.17206,8155.508
7989,927,2012-01-27,1,0,Yepthton Beach,667.22375,5891.1187
7990,928,2012-01-27,1,0,Dukem,929.17206,8155.508
7991,929,2012-01-27,1,0,Mount Trancesmi,587.9646,4612.172
7992,930,2012-01-27,1,0,Dukem,1389.7361,8155.508
7993,931,2012-01-27,1,0,Dukem,951.72174,7045.9136
7994,932,2012-01-27,1,0,Yepthton Beach,667.22375,5891.1187
7995,933,2012-01-27,1,0,Mount Trancesmi,587.9646,5475.6123
7996,934,2012-01-27,1,0,Psey Hill,327.56555,2681.828
7997,935,2012-01-27,1,0,Dukem,929.17206,8155.508
7998,936,2012-01-27,1,0,Dukem,1017.0619,8155.508
7999,937,2012-01-27,1,0,Yepthton Beach,667.22375,5891.1187
8000,938,2012-01-27,1,0,Dukem,1026.5588,9893.204
8001,939,2012-01-27,1,0,Yepthton Beach,667.22375,5891.1187
8002,940,2012-01-27,1,0,Yepthton Beach,667.22375,5891.1187
8003,941,2012-01-27,1,0,Dukem,929.17206,8155.508
8004,942,2012-01-27,1,0,Balntermou,635.904,5888.2583
8005,943,2012-01-27,1,0,Yepthton Beach,667.22375,5891.1187
8006,944,2012-01-27,1,0,Dukem,1394.2329,8155.508
8007,945,2012-01-27,1,0,Dukem,929.17206,7312.944
8008,946,2012-01-27,1,0,Dukem,929.17206,7309.1235
8009,947,2012-01-27,1,0,Balntermou,767.03546,5888.2583
8010,948,2012-01-27,1,0,Dukem,2520.5603,8155.508
8011,949,2012-01-27,1,0,Dukem,929.17206,8155.508
8012,950,2012-01-27,1,0,Dukem,929.17206,8155.508
8013,951,2012-01-27,1,0,Rstonemond Hill,560.24347,5141.097
8014,952,2012-01-27,1,0,Dukem,929.17206,8155.508
8015,953,2012-01-27,1,0,Dukem,929.17206,8155.508
8016,954,2012-01-27,1,0,Dukem,989.62354,8155.508
8017,955,2012-01-27,1,0,Yepthton Beach,667.22375,5891.1187
8018,956,2012-01-27,1,0,Balntermou,635.904,4831.1245
8019,957,2012-01-27,1,0,Dukem,929.17206,8155.508
8020,958,2012-01-27,1,0,Mount Wintor,506.4854,3881.9363
8021,959,2012-01-27,1,0,Dukem,929.17206,8155.508
8022,960,2012-01-27,1,0,Rstonemond Hill,560.24347,5141.097
8023,961,2012-01-27,1,0,Yepthton Beach,667.22375,5891.1187
8024,962,2012-01-27,1,0,Yepthton Beach,667.22375,5891.1187
8025,963,2012-01-27,1,0,Yepthton Beach,667.22375,7918.0312
8026,964,2012-01-27,1,0,Port Shep,872.95233,5141.097
8027,965,2012-01-27,1,0,Balntermou,635.904,5888.2583
8028,966,2012-01-27,1,0,Dukem,929.17206,7570.913
8029,967,2012-01-27,1,0,Dukem,1020.6476,9006.827
8030,968,2012-01-27,1,0,Dukem,1041.1912,8155.508
8031,969,2012-01-27,1,0,Dukem,929.17206,6333.554
8032,970,2012-01-27,1,0,Rstonemond Hill,560.24347,4367.3433
8033,971,2012-01-27,1,0,Balntermou,635.904,5888.2583
8034,972,2012-01-27,1,0,Dukem,884.1478,6114.5884
8035,973,2012-01-27,1,0,Dukem,929.17206,8155.508
8036,974,2012-01-27,1,0,Dukem,1866.103,14978.588
8037,975,2012-01-27,1,0,Port Shep,587.9646,5141.097
8038,976,2012-01-27,1,0,Dukem,929.17206,8155.508
8039,977,2012-01-27,1,0,Yepthton Beach,667.22375,5891.1187
8040,978,2012-01-27,1,0,Balntermou,635.904,5888.2583
8041,979,2012-01-27,1,0,Dukem,929.17206,8155.508
8042,980,2012-01-27,1,0,Dukem,929.17206,8155.508
8043,981,2012-01-27,1,0,Dukem,929.17206,8155.508
8044,982,2012-01-27,1,0,Psey Hill,327.56555,2681.828
8045,983,2012-01-27,1,0,Dukem,1459.7848,9154.218
8046,984,2012-01-27,1,0,Psey Hill,327.56555,2681.828
8047,985,2012-01-27,1,0,Dukem,929.17206,8818.065
8048,986,2012-01-27,1,0,Rstonemond Hill,560.24347,5141.097
8049,987,2012-01-27,1,0,Yepthton Beach,667.22375,5891.1187
8050,988,2012-01-27,1,0,Dukem,929.17206,7617.087
8051,989,2012-01-27,1,0,Ny Creek,587.9646,5141.097
8052,990,2012-01-27,1,0,Yepthton Beach,667.22375,5891.1187
8053,991,2012-01-27,1,0,Balntermou,635.904,5888.2583
8054,992,2012-01-27,1,0,Psey Hill,327.56555,2681.828
8055,993,2012-01-27,1,0,Dukem,929.17206,8155.508
8056,994,2012-01-27,1,0,Yepthton Beach,667.22375,5891.1187
8057,995,2012-01-27,1,0,Balntermou,635.904,5888.2583
8058,996,2012-01-27,1,0,Dukem,929.17206,8155.508
8059,997,2012-01-27,1,0,Dukem,818.4871,8155.508
8060,998,2012-01-27,1,0,Balntermou,635.904,5218.8535
8061,999,2012-01-27,1,0,Yepthton Beach,667.22375,6890.3423
8062,1000,2012-01-27,1,0,Dukem,929.17206,8155.508
8063,1001,2012-01-27,1,0,Psey Hill,327.56555,2681.828
8064,1002,2012-01-27,1,0,Balntermou,635.904,5888.2583
8065,1003,2012-01-27,1,0,Dukem,929.17206,8155.508
8066,1004,2012-01-27,1,0,Dukem,841.135,8155.508
8067,1005,2012-01-27,1,0,Port Shep,587.9646,5141.097
8068,1006,2012-01-27,1,0,Balntermou,635.904,5888.2583
8069,1007,2012-01-27,1,0,Dukem,929.17206,8155.508
8070,1008,2012-01-27,1,0,Mount Trancesmi,587.9646,4612.172
8071,1009,2012-01-27,1,0,Dukem,844.5254,7500.7437
8072,1,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8073,2,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8074,3,2012-01-26,1,0,Dukem,929.17206,8155.508
8075,4,2012-01-26,1,0,Yepthton Beach,1095.5496,7713.589
8076,5,2012-01-26,1,0,Mount Trancesmi,587.9646,4612.172
8077,6,2012-01-26,1,0,Dukem,929.17206,8155.508
8078,7,2012-01-26,1,0,Dukem,1311.8492,10553.79
8079,8,2012-01-26,1,0,Balntermou,635.904,5888.2583
8080,9,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8081,10,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8082,11,2012-01-26,1,0,Dukem,1371.6627,8155.508
8083,12,2012-01-26,1,0,Dukem,988.7332,8155.508
8084,13,2012-01-26,1,0,Dukem,785.10016,8155.508
8085,14,2012-01-26,1,0,Dukem,929.17206,8155.508
8086,15,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8087,16,2012-01-26,1,0,Dukem,929.17206,8155.508
8088,17,2012-01-26,1,0,Dukem,929.17206,8155.508
8089,18,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8090,19,2012-01-26,1,0,Psey Hill,327.56555,2681.828
8091,20,2012-01-26,1,0,Psey Hill,327.56555,2681.828
8092,21,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8093,22,2012-01-26,1,0,Dukem,929.17206,7333.4497
8094,23,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8095,24,2012-01-26,1,0,Dukem,929.17206,10047.312
8096,25,2012-01-26,1,0,Psey Hill,436.91675,3201.8167
8097,26,2012-01-26,1,0,Rstonemond Hill,560.24347,5141.097
8098,27,2012-01-26,1,0,Dukem,1102.9572,9284.013
8099,28,2012-01-26,1,0,Dukem,929.17206,8155.508
8100,29,2012-01-26,1,0,Port Shep,587.9646,5141.097
8101,30,2012-01-26,1,0,Balntermou,635.904,5888.2583
8102,31,2012-01-26,1,0,Dukem,929.17206,8155.508
8103,32,2012-01-26,1,0,Balntermou,635.904,5034.5557
8104,33,2012-01-26,1,0,Psey Hill,327.56555,2681.828
8105,34,2012-01-26,1,0,Dukem,1125.1023,8155.508
8106,35,2012-01-26,1,0,Dukem,929.17206,10455.6455
8107,36,2012-01-26,1,0,Balntermou,752.33905,6627.6895
8108,37,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8109,38,2012-01-26,1,0,Balntermou,635.904,5888.2583
8110,39,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8111,40,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8112,41,2012-01-26,1,0,Dukem,775.5859,8155.508
8113,42,2012-01-26,1,0,Yepthton Beach,890.5901,7838.3755
8114,43,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8115,44,2012-01-26,1,0,Balntermou,635.904,5888.2583
8116,45,2012-01-26,1,0,Dukem,811.32196,8155.508
8117,46,2012-01-26,1,0,Psey Hill,327.56555,2681.828
8118,47,2012-01-26,1,0,Dukem,1018.9204,8155.508
8119,48,2012-01-26,1,0,Yepthton Beach,667.22375,5134.9653
8120,49,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8121,50,2012-01-26,1,0,Yepthton Beach,553.1797,5891.1187
8122,51,2012-01-26,1,0,Dukem,929.17206,8155.508
8123,52,2012-01-26,1,0,Dukem,929.17206,8155.508
8124,53,2012-01-26,1,0,Balntermou,635.904,5888.2583
8125,54,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8126,55,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8127,56,2012-01-26,1,0,Psey Hill,327.56555,2681.828
8128,57,2012-01-26,1,0,Dukem,1104.0085,9619.726
8129,58,2012-01-26,1,0,Dukem,929.17206,8155.508
8130,59,2012-01-26,1,0,Dukem,929.17206,8155.508
8131,60,2012-01-26,1,0,Dukem,929.17206,8155.508
8132,61,2012-01-26,1,0,Dukem,929.17206,7440.1655
8133,62,2012-01-26,1,0,Dukem,929.17206,8155.508
8134,63,2012-01-26,1,0,Dukem,929.17206,8155.508
8135,64,2012-01-26,1,0,Dukem,929.17206,11718.712
8136,65,2012-01-26,1,0,Dukem,847.6851,8155.508
8137,66,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8138,67,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8139,68,2012-01-26,1,0,Dukem,1389.451,8155.508
8140,69,2012-01-26,1,0,Dukem,1372.3032,10256.632
8141,70,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8142,71,2012-01-26,1,0,Port Shep,587.9646,5141.097
8143,72,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8144,73,2012-01-26,1,0,Dukem,929.17206,7533.08
8145,74,2012-01-26,1,0,Balntermou,635.904,5888.2583
8146,75,2012-01-26,1,0,Dukem,929.17206,8155.508
8147,76,2012-01-26,1,0,Mount Tudo,587.9646,5972.98
8148,77,2012-01-26,1,0,Dukem,929.17206,8155.508
8149,78,2012-01-26,1,0,Balntermou,635.904,4864.1445
8150,79,2012-01-26,1,0,Dukem,929.17206,8155.508
8151,80,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8152,81,2012-01-26,1,0,Dukem,929.17206,8155.508
8153,82,2012-01-26,1,0,Dukem,929.17206,9889.601
8154,83,2012-01-26,1,0,Dukem,694.3986,6436.9995
8155,84,2012-01-26,1,0,Balntermou,1027.6774,9220.364
8156,85,2012-01-26,1,0,Dukem,1227.2487,8155.508
8157,86,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8158,87,2012-01-26,1,0,Dukem,929.17206,8155.508
8159,88,2012-01-26,1,0,Balntermou,635.904,5888.2583
8160,89,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8161,90,2012-01-26,1,0,Balntermou,736.0407,5888.2583
8162,91,2012-01-26,1,0,Dukem,929.17206,8155.508
8163,92,2012-01-26,1,0,Psey Hill,327.56555,2681.828
8164,93,2012-01-26,1,0,Nalliwar,587.9646,5141.097
8165,94,2012-01-26,1,0,Dukem,929.17206,8155.508
8166,95,2012-01-26,1,0,Psey Hill,327.56555,2681.828
8167,96,2012-01-26,1,0,Balntermou,635.904,5888.2583
8168,97,2012-01-26,1,0,Dukem,929.17206,8155.508
8169,98,2012-01-26,1,0,Dukem,817.66284,8155.508
8170,99,2012-01-26,1,0,Port Shep,587.9646,5141.097
8171,100,2012-01-26,1,0,Balntermou,635.904,5888.2583
8172,101,2012-01-26,1,0,Balntermou,635.904,5888.2583
8173,102,2012-01-26,1,0,Balntermou,710.50574,5888.2583
8174,103,2012-01-26,1,0,Dukem,929.17206,8155.508
8175,104,2012-01-26,1,0,Yepthton Beach,1126.0042,7749.3545
8176,105,2012-01-26,1,0,Port Shep,587.9646,5141.097
8177,106,2012-01-26,1,0,Dukem,929.17206,9266.843
8178,107,2012-01-26,1,0,Psey Hill,327.56555,2681.828
8179,108,2012-01-26,1,0,Dukem,929.17206,12952.618
8180,109,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8181,110,2012-01-26,1,0,Dukem,929.17206,7770.087
8182,111,2012-01-26,1,0,Balntermou,635.904,5888.2583
8183,112,2012-01-26,1,0,Dukem,929.17206,8155.508
8184,113,2012-01-26,1,0,Dukem,929.17206,8155.508
8185,114,2012-01-26,1,0,Rstonemond Hill,560.24347,5141.097
8186,115,2012-01-26,1,0,Balntermou,635.904,5888.2583
8187,116,2012-01-26,1,0,Dukem,929.17206,8155.508
8188,117,2012-01-26,1,0,Dukem,929.17206,6538.736
8189,118,2012-01-26,1,0,Balntermou,635.904,5888.2583
8190,119,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8191,120,2012-01-26,1,0,Balntermou,635.904,5888.2583
8192,121,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8193,122,2012-01-26,1,0,Rstonemond Hill,560.24347,5141.097
8194,123,2012-01-26,1,0,Yepthton Beach,788.88586,5891.1187
8195,124,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8196,125,2012-01-26,1,0,Yepthton Beach,1413.466,9050.868
8197,126,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8198,127,2012-01-26,1,0,Dukem,929.17206,8155.508
8199,128,2012-01-26,1,0,Dukem,929.17206,8155.508
8200,129,2012-01-26,1,0,Balntermou,834.30054,5888.2583
8201,130,2012-01-26,1,0,Ny Creek,587.9646,5141.097
8202,131,2012-01-26,1,0,Dukem,929.17206,8155.508
8203,132,2012-01-26,1,0,Psey Hill,327.56555,2681.828
8204,133,2012-01-26,1,0,Dukem,929.17206,8155.508
8205,134,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8206,135,2012-01-26,1,0,Dukem,929.17206,8155.508
8207,136,2012-01-26,1,0,Rstonemond Hill,560.24347,5141.097
8208,137,2012-01-26,1,0,Port Shamlakesmark,587.9646,5141.097
8209,138,2012-01-26,1,0,Dukem,929.17206,8155.508
8210,139,2012-01-26,1,0,Mount Wintor,506.4854,4807.3594
8211,140,2012-01-26,1,0,Psey Hill,327.56555,2681.828
8212,141,2012-01-26,1,0,Dukem,929.17206,8155.508
8213,142,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8214,143,2012-01-26,1,0,Dukem,929.17206,8155.508
8215,144,2012-01-26,1,0,Balntermou,635.904,5888.2583
8216,145,2012-01-26,1,0,Dukem,1380.8098,8155.508
8217,146,2012-01-26,1,0,Rstonemond Hill,560.24347,5141.097
8218,147,2012-01-26,1,0,Dukem,959.4709,8642.65
8219,148,2012-01-26,1,0,Port Shep,587.9646,5141.097
8220,149,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8221,150,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8222,151,2012-01-26,1,0,Wadulfield Hill,673.42957,6497.238
8223,152,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8224,153,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8225,154,2012-01-26,1,0,Dukem,929.17206,8956.462
8226,155,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8227,156,2012-01-26,1,0,Dukem,929.17206,8155.508
8228,157,2012-01-26,1,0,Port Raykwi,587.9646,5141.097
8229,158,2012-01-26,1,0,Dukem,929.17206,8909.437
8230,159,2012-01-26,1,0,Dukem,929.17206,8155.508
8231,160,2012-01-26,1,0,Dukem,929.17206,8155.508
8232,161,2012-01-26,1,0,Dukem,929.17206,8155.508
8233,162,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8234,163,2012-01-26,1,0,Balntermou,635.904,5888.2583
8235,164,2012-01-26,1,0,Dukem,929.17206,8155.508
8236,165,2012-01-26,1,0,Balntermou,635.904,5153.837
8237,166,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8238,167,2012-01-26,1,0,Dukem,1227.013,9794.507
8239,168,2012-01-26,1,0,Dukem,929.17206,8155.508
8240,169,2012-01-26,1,0,Balntermou,635.904,5888.2583
8241,170,2012-01-26,1,0,Dukem,929.17206,8155.508
8242,171,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8243,172,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8244,173,2012-01-26,1,0,Dukem,1141.8738,8978.404
8245,174,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8246,175,2012-01-26,1,0,Dukem,929.17206,8155.508
8247,176,2012-01-26,1,0,Balntermou,635.904,5888.2583
8248,177,2012-01-26,1,0,Dukem,929.17206,6583.4053
8249,178,2012-01-26,1,0,Yepthton Beach,667.22375,7626.6846
8250,179,2012-01-26,1,0,Dukem,1031.2653,8155.508
8251,180,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8252,181,2012-01-26,1,0,Psey Hill,327.56555,2681.828
8253,182,2012-01-26,1,0,Dukem,830.72394,8155.508
8254,183,2012-01-26,1,0,Dukem,929.17206,8155.508
8255,184,2012-01-26,1,0,Dukem,929.17206,8155.508
8256,185,2012-01-26,1,0,Dukem,929.17206,8155.508
8257,186,2012-01-26,1,0,Dukem,781.2884,6081.9644
8258,187,2012-01-26,1,0,Dukem,929.17206,8155.508
8259,188,2012-01-26,1,0,Rstonemond Hill,560.24347,5141.097
8260,189,2012-01-26,1,0,Dukem,929.17206,9838.203
8261,190,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8262,191,2012-01-26,1,0,Psey Hill,327.56555,2681.828
8263,192,2012-01-26,1,0,Dukem,929.17206,10408.087
8264,193,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8265,194,2012-01-26,1,0,Dukem,807.5908,7574.164
8266,195,2012-01-26,1,0,Dukem,1467.2012,11566.46
8267,196,2012-01-26,1,0,Dukem,929.17206,8155.508
8268,197,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8269,198,2012-01-26,1,0,Dukem,650.2061,4447.8076
8270,199,2012-01-26,1,0,Psey Hill,327.56555,2681.828
8271,200,2012-01-26,1,0,Yepthton Beach,758.2333,5891.1187
8272,201,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8273,202,2012-01-26,1,0,Dukem,929.17206,8155.508
8274,203,2012-01-26,1,0,Psey Hill,327.56555,2681.828
8275,204,2012-01-26,1,0,Dukem,929.17206,8155.508
8276,205,2012-01-26,1,0,Dukem,973.2487,8155.508
8277,206,2012-01-26,1,0,Yepthton Beach,667.22375,5891.1187
8278,207,2012-01-26,1,0,Dukem,1466.9792,11713.089
8279,208,2012-01-26,1,0,Dukem,796.32886,4793.3467
8280,209,2012-01-26,1,0,Balntermou,635.904,5888.2583
8281,210,2012-01-26,1,0,Dukem,632.26984,4997.1196
8282,211,2012-01-26,1,0,Dukem,1833.5787,15021.321
8283,212,2012-01-26,1,0,Dukem,847.1758,7418.6133
8284,213,2012-01-26,1,0,Dukem,929.17206,8812.458
8285,214,2012-01-26,1,0,Balntermou,635.904,6261.6553
8286,215,2012-01-26,1,0,Dukem,929.17206,8155.508
